location,mission,premium+,type,author,description,level,song
bass-challenges,slow jamz 2,FALSE,song,the yousicians,main bassline,6,the yousician way
bass-challenges,one for green,FALSE,song,the yousicians,basic bassline,2,diomedea
bass-challenges,one for green,FALSE,song,the yousicians,basic bassline,2,the green magic man
bass-challenges,one for green,FALSE,song,the yousicians,full bassline,5,diomedea
bass-challenges,one for green,FALSE,song,the yousicians,full bassline,6,the green magic man
bass-challenges,restless boots 2,FALSE,song,the yousicians,basic bassline,3,coming home to you
bass-challenges,restless boots 2,FALSE,song,the yousicians,basic bassline,3,no turning back
bass-challenges,restless boots 2,FALSE,song,the yousicians,full bassline,5,coming home to you
bass-challenges,restless boots 2,FALSE,song,the yousicians,full bassline,8,no turning back
bass-challenges,summer of love 2,FALSE,song,the yousicians,basic bassline,2,summer of love
bass-challenges,summer of love 2,FALSE,song,the yousicians,basic bassline,3,song for tiina
bass-challenges,summer of love 2,FALSE,song,the yousicians,full bassline,5,summer of love
bass-challenges,summer of love 2,FALSE,song,the yousicians,full bassline,6,song for tiina
bass-challenges,west africa 2,FALSE,song,traditional,basic bassline,2,mansane cisse
bass-challenges,west africa 2,FALSE,song,the yousicians,basic bassline,2,boolo
bass-challenges,west africa 2,FALSE,song,traditional,full bassline,4,mansane cisse
bass-challenges,west africa 2,FALSE,song,the yousicians,full bassline,7,boolo
bass-challenges,helsinki bachata 2,FALSE,song,joaquin luis,basic bassline,3,incognito
bass-challenges,helsinki bachata 2,FALSE,song,joaquin luis,basic bassline,2,no se bailar
bass-challenges,helsinki bachata 2,FALSE,song,joaquin luis,full bassline,6,no se bailar
bass-challenges,helsinki bachata 2,FALSE,song,joaquin luis,full bassline,7,incognito
bass-challenges,summer nights 2,FALSE,song,the yousicians,basic bassline,2,memories of you
bass-challenges,summer nights 2,FALSE,song,the yousicians,melody,6,summer nights
bass-challenges,summer nights 2,FALSE,song,the yousicians,full bassline,3,summer nights
bass-challenges,summer nights 2,FALSE,song,the yousicians,full bassline,5,memories of you
bass-challenges,mozart modernized 2,FALSE,song,wolfgang amadeus mozart,basic bassline,3,symphony no 40
bass-challenges,mozart modernized 2,FALSE,song,wolfgang amadeus mozart,basic bassline,2,rondo alla turca (electro)
bass-challenges,mozart modernized 2,FALSE,song,wolfgang amadeus mozart,full bassline,8,rondo alla turca (electro)
bass-challenges,mozart modernized 2,FALSE,song,wolfgang amadeus mozart,full bassline,10,symphony no 40
bass-challenges,world music day,FALSE,song,the yousicians,basic bassline,2,world music day
bass-challenges,world music day,FALSE,song,the yousicians,basic bassline,2,jam all day
bass-challenges,world music day,FALSE,song,the yousicians,full bassline,8,world music day
bass-challenges,world music day,FALSE,song,the yousicians,full bassline,9,jam all day
bass-challenges,alternative adventures 2,FALSE,song,the yousicians,basic bassline,2,the first mug of joy
bass-challenges,alternative adventures 2,FALSE,song,the yousicians,basic bassline,3,go godfather go
bass-challenges,alternative adventures 2,FALSE,song,the yousicians,full bassline,6,the first mug of joy
bass-challenges,alternative adventures 2,FALSE,song,the yousicians,full bassline,8,go godfather go
bass-challenges,follow me 2,FALSE,song,the yousicians,basic bassline,2,apple tree
bass-challenges,follow me 2,FALSE,song,reemes,basic bassline,2,follow me
bass-challenges,follow me 2,FALSE,song,reemes,full bassline,4,follow me
bass-challenges,follow me 2,FALSE,song,the yousicians,full bassline,5,apple tree
bass-challenges,swingin' 2,FALSE,song,traditional,basic bassline,2,st louis blues
bass-challenges,swingin' 2,FALSE,song,traditional,basic bassline,3,i ain't got nobody
bass-challenges,swingin' 2,FALSE,song,traditional,full bassline,6,st louis blues
bass-challenges,swingin' 2,FALSE,song,traditional,full bassline,7,i ain't got nobody
bass-challenges,cumbia party 2,FALSE,song,the yousicians,basic bassline,3,cumbia de ukulele
bass-challenges,cumbia party 2,FALSE,song,the yousicians,basic bassline,3,danza macumba
bass-challenges,cumbia party 2,FALSE,song,the yousicians,full bassline,5,danza macumba
bass-challenges,cumbia party 2,FALSE,song,the yousicians,full bassline,7,cumbia de ukulele
bass-challenges,one for penniman,FALSE,song,the yousicians,basic bassline,2,old times roll
bass-challenges,one for penniman,FALSE,song,the yousicians,basic bassline,3,penniman's boogie
bass-challenges,one for penniman,FALSE,song,the yousicians,full bassline,5,old times roll
bass-challenges,one for penniman,FALSE,song,the yousicians,full bassline,6,penniman's boogie
bass-challenges,tales from the dark caves 2,FALSE,song,the yousicians,basic bassline,2,shredder lee
bass-challenges,tales from the dark caves 2,FALSE,song,the yousicians,full bassline,5,dark lullaby
bass-challenges,tales from the dark caves 2,FALSE,song,the yousicians,full bassline,7,shredder lee
bass-challenges,tales from the dark caves 2,FALSE,song,the yousicians,melody,6,dark lullaby
bass-challenges,bring on the riddim 2,FALSE,song,the yousicians,basic bassline,2,summertime wicked
bass-challenges,bring on the riddim 2,FALSE,song,the yousicians,basic bassline,3,bring on the riddim
bass-challenges,bring on the riddim 2,FALSE,song,the yousicians,full bassline,5,summertime wicked
bass-challenges,bring on the riddim 2,FALSE,song,the yousicians,full bassline,6,bring on the riddim
bass-challenges,klezmer klassiks 3,FALSE,song,traditional,basic bassline,3,adir hu
bass-challenges,klezmer klassiks 3,FALSE,song,traditional,full bassline,6,adir hu
bass-challenges,klezmer klassiks 3,FALSE,song,traditional,full bassline,7,bashie's bounce
bass-challenges,klezmer klassiks 3,FALSE,song,traditional,melody,13,bashie's bounce
bass-challenges,solely you 2,FALSE,song,the yousicians,basic bassline,2,solely you
bass-challenges,solely you 2,FALSE,song,the yousicians,basic bassline,2,i'm so sad (sha la la la)
bass-challenges,solely you 2,FALSE,song,the yousicians,full bassline,5,solely you
bass-challenges,solely you 2,FALSE,song,the yousicians,full bassline,5,i'm so sad (sha la la la)
bass-challenges,fiesta mexicana 2,FALSE,song,traditional,basic bassline,2,la bamba (folk)
bass-challenges,fiesta mexicana 2,FALSE,song,traditional,basic bassline,4,jarabe tapatio
bass-challenges,fiesta mexicana 2,FALSE,song,traditional,full bassline,5,la bamba (folk)
bass-challenges,fiesta mexicana 2,FALSE,song,traditional,full bassline,10,jarabe tapatio
bass-challenges,surfin' 2,FALSE,song,traditional,basic bassline,2,misirlou (surf)
bass-challenges,surfin' 2,FALSE,song,traditional,full bassline,7,malaguena (surf)
bass-challenges,surfin' 2,FALSE,song,traditional,full bassline,7,misirlou (surf)
bass-challenges,surfin' 2,FALSE,song,traditional,melody,9,malaguena (surf)
bass-challenges,feelin' good 2,FALSE,song,the yousicians,basic bassline,2,let go
bass-challenges,feelin' good 2,FALSE,song,the yousicians,main bassline,4,feelin' good (pa pa pa)
bass-challenges,feelin' good 2,FALSE,song,the yousicians,full bassline,5,let go
bass-challenges,feelin' good 2,FALSE,song,the yousicians,full bassline,8,feelin' good (pa pa pa)
bass-challenges,wicked rhythms 2,FALSE,song,the yousicians,basic bassline,3,five is the new four
bass-challenges,wicked rhythms 2,FALSE,song,the yousicians,main bassline,4,sultans of syncopation
bass-challenges,wicked rhythms 2,FALSE,song,the yousicians,full bassline,7,sultans of syncopation
bass-challenges,wicked rhythms 2,FALSE,song,the yousicians,full bassline,9,five is the new four
bass-challenges,chill out 2,FALSE,song,the yousicians,basic bassline,2,windy shores
bass-challenges,chill out 2,FALSE,song,the yousicians,main bassline,2,skipping stone
bass-challenges,chill out 2,FALSE,song,the yousicians,melody,5,windy shores
bass-challenges,chill out 2,FALSE,song,the yousicians,melody,7,skipping stone
bass-challenges,feel the beat 2,FALSE,song,the yousicians,basic bassline,2,water got a friend
bass-challenges,feel the beat 2,FALSE,song,the yousicians,main bassline,4,water got a friend
bass-challenges,feel the beat 2,FALSE,song,the yousicians,main bassline,4,atimba
bass-challenges,feel the beat 2,FALSE,song,the yousicians,full bassline,12,atimba
bass-challenges,adrenaline rush 2,FALSE,song,the yousicians,basic bassline,3,flying throught the night
bass-challenges,adrenaline rush 2,FALSE,song,the yousicians,basic bassline,3,longing for your love
bass-challenges,adrenaline rush 2,FALSE,song,the yousicians,full bassline,6,flying throught the night
bass-challenges,adrenaline rush 2,FALSE,song,the yousicians,full bassline,9,longing for your love
bass-challenges,grandfathers of loud 2,FALSE,song,richard wagner,basic bassline,3,ride of the valkyries (in Gm)
bass-challenges,grandfathers of loud 2,FALSE,song,ludwig van beethoven,basic bassline,3,symphony no 5
bass-challenges,grandfathers of loud 2,FALSE,song,ludwig van beethoven,full bassline,6,symphony no 6
bass-challenges,grandfathers of loud 2,FALSE,song,richard wagner,melody,7,ride of the valkyries (in Gm)
bass-challenges,it's complicated 2,FALSE,song,the yousicians,basic bassline,1,how will it be?
bass-challenges,it's complicated 2,FALSE,song,the yousicians,basic bassline,1,come back to my life...ing
bass-challenges,it's complicated 2,FALSE,song,the yousicians,full bassline,4,come back to my life...ing
bass-challenges,it's complicated 2,FALSE,song,the yousicians,full bassline,5,how will it be?
bass-challenges,light your fire 2,FALSE,song,the yousicians,basic bassline,2,creatures of my mind
bass-challenges,light your fire 2,FALSE,song,the yousicians,basic bassline,3,in love with a snake
bass-challenges,light your fire 2,FALSE,song,the yousicians,full bassline,4,creatures of my mind
bass-challenges,light your fire 2,FALSE,song,the yousicians,full bassline,6,in love with a snake
bass-challenges,space mammoths 2,FALSE,song,utopianisti,basic bassline,3,a hundred rabbits
bass-challenges,space mammoths 2,FALSE,song,utopianisti,basic bassline,4,dr gravity's evil plan
bass-challenges,space mammoths 2,FALSE,song,utopianisti,full bassline,9,a hundred rabbits
bass-challenges,space mammoths 2,FALSE,song,utopianisti,full bassline,11,dr gravity's evil plan
bass-challenges,the ol' dirt road 2,FALSE,song,traditional,basic bassline,2,lil' liza jane
bass-challenges,the ol' dirt road 2,FALSE,song,traditional,full bassline,3,my loving brother
bass-challenges,the ol' dirt road 2,FALSE,song,traditional,melody,4,my loving brother
bass-challenges,the ol' dirt road 2,FALSE,song,traditional,full bassline,7,lil' liza jane
bass-challenges,one for neil,FALSE,song,the yousicians,basic bassline,2,xanada
bass-challenges,one for neil,FALSE,song,the yousicians,basic bassline,3,unnatural science
bass-challenges,one for neil,FALSE,song,the yousicians,full bassline,8,unnatural science
bass-challenges,one for neil,FALSE,song,the yousicians,full bassline,9,xanada
bass-challenges,rock 'n' roll 2,FALSE,song,the yousicians,basic bassline,2,laid-back boogie
bass-challenges,rock 'n' roll 2,FALSE,song,the yousicians,basic bassline,3,tail feather
bass-challenges,rock 'n' roll 2,FALSE,song,the yousicians,full bassline,5,laid-back boogie
bass-challenges,rock 'n' roll 2,FALSE,song,the yousicians,full bassline,6,tail feather
bass-challenges,pump up the volume 2,FALSE,song,the yousicians,basic bassline,1,voice from the inside
bass-challenges,pump up the volume 2,FALSE,song,the yousicians,basic bassline,3,got the moves
bass-challenges,pump up the volume 2,FALSE,song,the yousicians,full bassline,6,voice from the inside
bass-challenges,pump up the volume 2,FALSE,song,the yousicians,full bassline,10,got the moves
bass-challenges,classic rock 2,FALSE,song,the yousicians,main bassline,4,fast machine
bass-challenges,classic rock 2,FALSE,song,the yousicians,main bassline,4,prostetic hips don't lie
bass-challenges,classic rock 2,FALSE,song,the yousicians,full bassline,7,fast machine
bass-challenges,classic rock 2,FALSE,song,the yousicians,full bassline,9,prostetic hips don't lie
bass-challenges,joy to the world,FALSE,song,traditional,basic bassline,2,joy to the world
bass-challenges,joy to the world,FALSE,song,traditional,basic bassline,2,entre le boeuf et l'ane gris
bass-challenges,joy to the world,FALSE,song,traditional,full bassline,5,entre le boeuf et l'ane gris
bass-challenges,joy to the world,FALSE,song,traditional,full bassline,6,joy to the world
bass-challenges,holidays with tchaikovsky's nutcracker,FALSE,song,pyotr ilyich tchaikovsky,basic bassline,2,waltz of the flowers
bass-challenges,holidays with tchaikovsky's nutcracker,FALSE,song,pyotr ilyich tchaikovsky,full bassline,4,waltz of the flowers
bass-challenges,holidays with tchaikovsky's nutcracker,FALSE,song,pyotr ilyich tchaikovsky,main bassline,7,trepak
bass-challenges,holidays with tchaikovsky's nutcracker,FALSE,song,pyotr ilyich tchaikovsky,full bassline,13,trepak
bass-challenges,bluegrass challenge,FALSE,song,traditional,basic bassline,2,big sciota
bass-challenges,bluegrass challenge,FALSE,song,traditional,basic bassline,2,arkansas traveler
bass-challenges,bluegrass challenge,FALSE,song,traditional,full bassline,4,big sciota
bass-challenges,bluegrass challenge,FALSE,song,traditional,full bassline,4,arkansas traveler
bass-challenges,knowledge toolbox: 7th chords,FALSE,song,the yousicians,basic bassline,2,here comes the dominant
bass-challenges,knowledge toolbox: 7th chords,FALSE,song,the yousicians,basic bassline,2,7th on top
bass-challenges,knowledge toolbox: 7th chords,FALSE,song,the yousicians,full bassline,6,7th on top
bass-challenges,knowledge toolbox: 7th chords,FALSE,song,the yousicians,full bassline,7,here comes the dominant
bass-challenges,children's choice,FALSE,song,traditional,basic bassline,1,baby shark
bass-challenges,children's choice,FALSE,song,traditional,full bassline,3,bingo
bass-challenges,children's choice,FALSE,song,traditional,melody,5,bingo
bass-challenges,children's choice,FALSE,song,traditional,full bassline,6,baby shark
